,NAME,state,county,median_household_income_2000,median_rent_2000,median_house_price_2000,year,unemployment_rate_2000
1016,"Fremont County, Wyoming",56,013,13553,381,85800,2000,0.08856381470771674
1017,"Fresno County, California",06,019,253304,534,102600,2000,0.1179549867814613
1018,"Frio County, Texas",48,163,4729,335,34200,2000,0.07331223628691984
1019,"Frontier County, Nebraska",31,063,1188,368,60300,2000,0.02001212856276531
1020,"Fulton County, Arkansas",05,049,4819,337,59200,2000,0.05890804597701149
1021,"Fulton County, Georgia",13,121,321266,709,175800,2000,0.08862179152966147
1022,"Fulton County, Illinois",17,057,14915,390,58400,2000,0.06668207558072345
1023,"Fulton County, Indiana",18,049,8077,456,76800,2000,0.047042120208234735
1024,"Fulton County, Kentucky",21,075,3235,343,42600,2000,0.08595253367543297
1025,"Fulton County, New York",36,035,21879,458,63200,2000,0.06276521873312245
1026,"Fulton County, Ohio",39,051,15456,484,104000,2000,0.03270114158366307
1027,"Fulton County, Pennsylvania",42,057,5659,389,82200,2000,0.03907815631262525
1028,"Furnas County, Nebraska",31,065,2285,314,39400,2000,0.036370903277378096
1029,"Gadsden County, Florida",12,039,15842,386,61200,2000,0.07551030848723589
1030,"Gage County, Nebraska",31,067,9322,421,72900,2000,0.028434451975533147
1031,"Gaines County, Texas",48,165,4697,343,42300,2000,0.054709141274238225
1032,"Galax city, Virginia",51,640,2938,346,62900,2000,0.026615969581749048
1033,"Gallatin County, Illinois",17,059,2717,272,42700,2000,0.06876790830945559
1034,"Gallatin County, Kentucky",21,077,2906,422,82100,2000,0.034592868547099524
1035,"Gallatin County, Montana",30,031,26357,555,140000,2000,0.06097195888633869
1036,"Gallia County, Ohio",39,053,12091,391,68200,2000,0.09458855098389982
1037,"Galveston County, Texas",48,167,94840,571,81900,2000,0.06704965254609664
1038,"Garden County, Nebraska",31,069,1020,325,47600,2000,0.01898188093183779
1039,"Garfield County, Colorado",08,045,16215,657,185300,2000,0.02737458619811561
1040,"Garfield County, Montana",30,033,533,319,49000,2000,0.03111111111111111
1041,"Garfield County, Nebraska",31,071,818,313,46200,2000,0.018318965517241378
1042,"Garfield County, Oklahoma",40,047,23220,436,59100,2000,0.04851346624693949
1043,"Garfield County, Utah",49,017,1588,435,90400,2000,0.08119266055045872
1044,"Garfield County, Washington",53,023,999,390,70800,2000,0.04859086491739553
1045,"Garland County, Arkansas",05,051,37796,478,77200,2000,0.05060009850429012
1046,"Garrard County, Kentucky",21,079,5770,390,80500,2000,0.050534100246507806
1047,"Garrett County, Maryland",24,023,11470,382,84500,2000,0.05609298296274906
1048,"Garvin County, Oklahoma",40,049,10903,388,48000,2000,0.05625456611737966
1049,"Garza County, Texas",48,169,1686,315,41500,2000,0.056584362139917695
1050,"Gasconade County, Missouri",29,073,6188,374,76800,2000,0.040628385698808236
1051,"Gaston County, North Carolina",37,071,73836,535,86600,2000,0.056605915498771905
1052,"Gates County, North Carolina",37,073,3890,448,66200,2000,0.043726653482751045
1053,"Geary County, Kansas",20,061,10474,461,65700,2000,0.05145164659193762
1054,"Geauga County, Ohio",39,055,31639,592,179000,2000,0.028113833039135488
1055,"Gem County, Idaho",16,045,5530,502,99500,2000,0.05034799348437732
1056,"Genesee County, Michigan",26,049,170030,507,90800,2000,0.07117146596858638
1057,"Genesee County, New York",36,037,22804,517,82700,2000,0.04301248230600952
1058,"Geneva County, Alabama",01,061,10470,319,52400,2000,0.07932875667429443
1059,"Gentry County, Missouri",29,075,2745,294,54100,2000,0.05264837268666241
1060,"George County, Mississippi",28,039,6753,428,60100,2000,0.0905618531296205
1061,"Georgetown County, South Carolina",45,043,21720,489,83700,2000,0.06213615302364263
1062,"Gibson County, Indiana",18,051,12838,427,71200,2000,0.04964879630185508
1063,"Gibson County, Tennessee",47,053,19500,398,65500,2000,0.05746974697469747
1064,"Gila County, Arizona",04,007,20165,501,90100,2000,0.09659176217406536
1065,"Gilchrist County, Florida",12,041,5001,420,63600,2000,0.04433006807238918
1066,"Giles County, Tennessee",47,055,11697,427,74700,2000,0.043384849954951836
1067,"Giles County, Virginia",51,071,6990,375,67500,2000,0.05401590967410829
1068,"Gillespie County, Texas",48,171,8512,529,105200,2000,0.03746248577046466
1069,"Gilliam County, Oregon",41,021,830,484,78500,2000,0.06831683168316832
1070,"Gilmer County, Georgia",13,123,9047,482,86200,2000,0.04173546138323243
1071,"Gilmer County, West Virginia",54,021,2780,373,59600,2000,0.14856945880730782
1072,"Gilpin County, Colorado",08,047,2057,842,187600,2000,0.02095238095238095
1073,"Glacier County, Montana",30,035,4313,351,60100,2000,0.1537502226973098
1074,"Glades County, Florida",12,043,3876,474,60200,2000,0.08849776896380764
1075,"Gladwin County, Michigan",26,051,10565,395,83000,2000,0.08440642917567441
1076,"Glascock County, Georgia",13,125,1013,313,50100,2000,0.12287793047696038
1077,"Glasscock County, Texas",48,173,473,331,65000,2000,0.03542673107890499
1078,"Glenn County, California",06,021,9197,458,97800,2000,0.09086986537797721
1079,"Gloucester County, New Jersey",34,015,90755,645,118200,2000,0.05987830042323739
1080,"Gloucester County, Virginia",51,073,13133,527,106300,2000,0.03864869399854578
1081,"Glynn County, Georgia",13,127,27248,533,97200,2000,0.05534880973477465
1082,"Gogebic County, Michigan",26,053,7401,340,42600,2000,0.09369515323342784
1083,"Golden Valley County, Montana",30,037,360,348,58400,2000,0.019157088122605363
1084,"Golden Valley County, North Dakota",38,033,759,323,42000,2000,0.038636363636363635
1085,"Goliad County, Texas",48,175,2638,357,61800,2000,0.03216278306531014
1086,"Gonzales County, Texas",48,177,6803,313,50700,2000,0.048346361996392063
1087,"Goochland County, Virginia",51,075,6178,589,150800,2000,0.017109826589595374
1088,"Goodhue County, Minnesota",27,049,16996,477,119300,2000,0.030569496868389397
1089,"Gooding County, Idaho",16,047,5067,480,83200,2000,0.03440296204875039
1090,"Gordon County, Georgia",13,129,16151,486,80800,2000,0.03449016407525127
1091,"Goshen County, Wyoming",56,015,5067,368,77000,2000,0.06414662084765177
1092,"Gosper County, Nebraska",31,073,875,406,71600,2000,0.0075046904315197
1093,"Gove County, Kansas",20,063,1254,330,51200,2000,0.018518518518518517
1094,"Grady County, Georgia",13,131,8817,368,64100,2000,0.07395852449990824
1095,"Grady County, Oklahoma",40,051,17310,396,61400,2000,0.047737650477376506
1096,"Grafton County, New Hampshire",33,009,31608,560,106000,2000,0.048278031136971225
1097,"Graham County, Arizona",04,009,10120,449,72800,2000,0.11582947785855915
1098,"Graham County, Kansas",20,065,1257,320,42900,2000,0.026694045174537988
1099,"Graham County, North Carolina",37,075,3375,319,64500,2000,0.05877318116975749
1100,"Grainger County, Tennessee",47,057,8298,348,65200,2000,0.048951793125465576
1101,"Grand County, Colorado",08,049,5060,655,196900,2000,0.03192584963954686
1102,"Grand County, Utah",49,019,3445,498,104100,2000,0.08813710215891386
1103,"Grand Forks County, North Dakota",38,035,25451,477,87100,2000,0.041036252720969606
1104,"Grand Isle County, Vermont",50,013,2776,619,126000,2000,0.03396329772665023
1105,"Grand Traverse County, Michigan",26,055,30486,614,123300,2000,0.04567210382188356
1106,"Granite County, Montana",30,039,1201,381,83300,2000,0.05357142857142857
1107,"Grant County, Arkansas",05,053,6213,435,60800,2000,0.04215189873417721
1108,"Grant County, Indiana",18,053,28333,428,68000,2000,0.07311821943854155
1109,"Grant County, Kansas",20,067,2748,436,68500,2000,0.04735982580293958
1110,"Grant County, Kentucky",21,081,8209,505,84200,2000,0.05422704240376922
1111,"Grant County, Minnesota",27,051,2542,359,59400,2000,0.04817749603803487
1112,"Grant County, Nebraska",31,075,298,369,30800,2000,0.00966183574879227
1113,"Grant County, New Mexico",35,017,12138,419,82600,2000,0.08010627163674422
1114,"Grant County, North Dakota",38,037,1199,257,28500,2000,0.02332814930015552
1115,"Grant County, Oklahoma",40,053,2087,391,40000,2000,0.026567040265670402
1116,"Grant County, Oregon",41,023,3250,432,82400,2000,0.11893459915611815
1117,"Grant County, South Dakota",46,051,3107,350,60500,2000,0.03259753593429158
1118,"Grant County, Washington",53,025,25207,476,93300,2000,0.11714337219084245
1119,"Grant County, West Virginia",54,023,4608,361,72200,2000,0.057320052621687656
1120,"Grant County, Wisconsin",55,043,18515,395,80000,2000,0.04709141274238227
1121,"Grant Parish, Louisiana",22,043,7056,374,50900,2000,0.06922576447625244
1122,"Granville County, North Carolina",37,077,16663,481,88100,2000,0.0444261620732209
1123,"Gratiot County, Michigan",26,057,14492,424,75900,2000,0.056952310379505634
1124,"Graves County, Kentucky",21,083,14859,354,62400,2000,0.05505404442332819
1125,"Gray County, Kansas",20,069,2076,418,69900,2000,0.03183841150290996
1126,"Gray County, Texas",48,179,8789,403,36900,2000,0.053747161241483724
1127,"Grays Harbor County, Washington",53,027,26807,500,93500,2000,0.08320053120849934
1128,"Grayson County, Kentucky",21,085,9617,353,63000,2000,0.05651608105595836
1129,"Grayson County, Texas",48,181,42834,518,67800,2000,0.04715249156987636
1130,"Grayson County, Virginia",51,077,7261,318,62200,2000,0.03553113553113553
1131,"Greeley County, Kansas",20,071,592,383,57000,2000,0.025
1132,"Greeley County, Nebraska",31,077,1071,306,40300,2000,0.021455938697318006
1133,"Green County, Kentucky",21,087,4748,326,55000,2000,0.05091409475132691
1134,"Green County, Wisconsin",55,045,13231,464,102700,2000,0.031505684836893
1135,"Green Lake County, Wisconsin",55,047,7652,437,92100,2000,0.05051100628930818
1136,"Greenbrier County, West Virginia",54,025,14616,372,67300,2000,0.0846492714334124
1137,"Greene County, Alabama",01,063,3956,235,42600,2000,0.131078814980436
1138,"Greene County, Arkansas",05,055,14689,431,63200,2000,0.05555863906310707
1139,"Greene County, Georgia",13,133,5492,386,69600,2000,0.06746161385168245
1140,"Greene County, Illinois",17,061,5757,369,49200,2000,0.05569696062284773
1141,"Greene County, Indiana",18,055,13365,375,65300,2000,0.05435929258454856
1142,"Greene County, Iowa",19,073,4202,342,54600,2000,0.04804928131416838
1143,"Greene County, Mississippi",28,041,4143,338,49700,2000,0.10355917667238422
1144,"Greene County, Missouri",29,077,98003,462,88200,2000,0.05458881104712327
1145,"Greene County, New York",36,039,18276,508,91900,2000,0.06109605402177408
1146,"Greene County, North Carolina",37,079,6681,405,63700,2000,0.07270168855534709
1147,"Greene County, Ohio",39,057,55298,587,121900,2000,0.04988604061563676
1148,"Greene County, Pennsylvania",42,059,15081,367,55800,2000,0.09223329950450719
1149,"Greene County, Tennessee",47,059,25692,377,74500,2000,0.056342163643481664
1150,"Greene County, Virginia",51,079,5578,622,108200,2000,0.026945747624203056
1151,"Greenlee County, Arizona",04,011,3131,291,59800,2000,0.06334596643205198
1152,"Greensville County, Virginia",51,081,3377,395,63500,2000,0.04401408450704225
1153,"Greenup County, Kentucky",21,089,14554,412,60600,2000,0.07295224592382549
1154,"Greenville County, South Carolina",45,045,149681,544,102700,2000,0.04637695805962607
1155,"Greenwood County, Kansas",20,073,3234,322,37900,2000,0.04284919309961046
1156,"Greenwood County, South Carolina",45,047,25790,440,75000,2000,0.06258132474130987
1157,"Greer County, Oklahoma",40,055,2255,290,33700,2000,0.06916817359855335
1158,"Gregg County, Texas",48,183,42647,474,72500,2000,0.06866130378690143
1159,"Gregory County, South Dakota",46,053,2017,264,35500,2000,0.03783545974483062
1160,"Grenada County, Mississippi",28,043,8797,371,64000,2000,0.060016138793625176
1161,"Griggs County, North Dakota",38,039,1177,274,37900,2000,0.031746031746031744
1162,"Grimes County, Texas",48,185,7714,428,57100,2000,0.06207259337190952
1163,"Grundy County, Illinois",17,063,14300,602,125300,2000,0.046281076638586396
1164,"Grundy County, Iowa",19,075,4964,376,74200,2000,0.03569182389937107
1165,"Grundy County, Missouri",29,079,4395,325,47100,2000,0.04832863471606927
1166,"Grundy County, Tennessee",47,061,5582,339,48500,2000,0.06350034794711204
1167,"Guadalupe County, New Mexico",35,019,1661,322,51500,2000,0.07683419988445984
1168,"Guadalupe County, Texas",48,187,30939,508,82400,2000,0.05302447631543229
1169,"Guayama Municipio, Puerto Rico",72,057,14229,248,61300,2000,0.27450501099975555
1170,"Guayanilla Municipio, Puerto Rico",72,059,7187,223,52100,2000,0.2725867399519066
1171,"Guaynabo Municipio, Puerto Rico",72,061,34091,344,136100,2000,0.09265453754317261
1172,"Guernsey County, Ohio",39,059,16119,385,66200,2000,0.06837840797109383
1173,"Guilford County, North Carolina",37,081,168710,590,112600,2000,0.054741064281488186
1174,"Gulf County, Florida",12,045,4914,413,67900,2000,0.059626581007829756
1175,"Gunnison County, Colorado",08,051,5666,593,179700,2000,0.05292414591777649
1176,"Gurabo Municipio, Puerto Rico",72,063,11764,316,79800,2000,0.14499213424226534
1177,"Guthrie County, Iowa",19,077,4656,389,67200,2000,0.038069340584636305
1178,"Guánica Municipio, Puerto Rico",72,055,7274,225,50700,2000,0.35629727063465966
1179,"Gwinnett County, Georgia",13,135,202567,824,140600,2000,0.03256510100528922
1180,"Haakon County, South Dakota",46,055,866,364,46500,2000,0.03474576271186441
1181,"Habersham County, Georgia",13,137,13316,467,90100,2000,0.04235066119471044
1182,"Haines Borough, Alaska",02,100,985,588,122900,2000,0.13664055700609226
1183,"Hale County, Alabama",01,065,6427,295,50500,2000,0.07985509529059695
1184,"Hale County, Texas",48,189,11950,408,53300,2000,0.06732849688176148
1185,"Halifax County, North Carolina",37,083,22134,399,60800,2000,0.08077871740662439
1186,"Halifax County, Virginia",51,083,14997,360,69300,2000,0.073573665786403
1187,"Hall County, Georgia",13,139,47391,619,111500,2000,0.03824284930874246
1188,"Hall County, Nebraska",31,079,20348,456,82500,2000,0.045240372692811844
1189,"Hall County, Texas",48,191,1527,310,24300,2000,0.09021113243761997
1190,"Hamblen County, Tennessee",47,063,23245,418,82100,2000,0.04169283371711674
1191,"Hamilton County, Florida",12,047,4155,352,45900,2000,0.07051426004940489
1192,"Hamilton County, Illinois",17,065,3499,308,48100,2000,0.04616971885478463
1193,"Hamilton County, Indiana",18,057,65992,709,163600,2000,0.023394495412844038
1194,"Hamilton County, Iowa",19,079,6689,422,71900,2000,0.025267026530377858
1195,"Hamilton County, Kansas",20,075,1058,373,57000,2000,0.019656019656019656
1196,"Hamilton County, Nebraska",31,081,3509,420,78300,2000,0.024953978318674574
1197,"Hamilton County, New York",36,041,2382,457,88200,2000,0.09724912824486633
1198,"Hamilton County, Ohio",39,061,346831,485,109000,2000,0.0500494402241915
1199,"Hamilton County, Tennessee",47,065,124515,510,93000,2000,0.054464630601764194
1200,"Hamilton County, Texas",48,193,3368,388,57300,2000,0.02587432470855843
1201,"Hamlin County, South Dakota",46,057,2032,329,53000,2000,0.025710946630307752
1202,"Hampden County, Massachusetts",25,013,175475,535,113700,2000,0.0564351413962797
1203,"Hampshire County, Massachusetts",25,015,55955,631,142600,2000,0.051125188674930246
1204,"Hampshire County, West Virginia",54,027,7985,389,71200,2000,0.050132508833922264
1205,"Hampton County, South Carolina",45,049,7462,370,51400,2000,0.06106046065259117
1206,"Hampton city, Virginia",51,650,53954,603,90000,2000,0.05957654269396852
1207,"Hancock County, Georgia",13,141,3246,277,46600,2000,0.13656387665198239
1208,"Hancock County, Illinois",17,067,8088,363,58900,2000,0.047514967214672625
1209,"Hancock County, Indiana",18,059,20811,571,130700,2000,0.030194249672895628
1210,"Hancock County, Iowa",19,081,4792,353,61500,2000,0.026582890285161913
1211,"Hancock County, Kentucky",21,091,3215,438,62500,2000,0.051410032443224354
1212,"Hancock County, Maine",23,009,21859,514,104000,2000,0.05278461194363677
1213,"Hancock County, Mississippi",28,045,16892,510,82100,2000,0.06871561574269995
1214,"Hancock County, Ohio",39,063,27906,487,97500,2000,0.02959036914717946
1215,"Hancock County, Tennessee",47,067,2772,206,49300,2000,0.0571969696969697
1216,"Hancock County, West Virginia",54,029,13690,451,67500,2000,0.05541446897180439
1217,"Hand County, South Dakota",46,059,1530,306,46400,2000,0.011733333333333333
1218,"Hanover County, Virginia",51,085,31103,686,146800,2000,0.022159287443791077
1219,"Hansford County, Texas",48,195,2023,375,46500,2000,0.04007936507936508
1220,"Hanson County, South Dakota",46,061,1128,322,52000,2000,0.021361815754339118
1221,"Haralson County, Georgia",13,143,9825,395,70800,2000,0.04076248829886818
1222,"Hardee County, Florida",12,049,8195,446,53400,2000,0.09694109104111827
